time,temp_oil,oil_heat_input,water_cooling_power,overheating
278.440;70.000;83.000;27.000;2295
278.480;70.000;83.000;27.000;2220
278.520;70.000;83.000;27.000;2293
278.560;70.000;83.000;27.000;2227
278.600;70.000;83.000;27.000;2187
278.640;70.000;83.000;27.000;2215
278.680;70.000;83.000;26.000;2083
278.720;70.000;83.000;26.000;2099
278.760;70.000;83.000;26.000;2095
278.800;70.000;83.000;25.000;1934
278.840;70.000;83.000;25.000;1948
278.880;70.000;83.000;23.000;1915
278.920;70.000;83.000;23.000;1834
278.960;70.000;83.000;23.000;1993
279.000;70.000;83.000;23.000;1971
279.040;70.000;83.000;23.000;1913
279.080;70.000;83.000;23.000;2022
279.120;70.000;83.000;23.000;2077
279.160;70.000;83.000;23.000;1990
279.200;70.000;83.000;22.000;2258
279.240;70.000;83.000;22.000;2269
279.280;70.000;83.000;22.000;2279
279.320;70.000;83.000;22.000;2331
279.360;70.000;83.000;22.000;2431
279.400;70.000;83.000;23.000;2455
279.440;70.000;83.000;23.000;2439
279.480;70.000;83.000;26.000;2467
279.520;70.000;83.000;26.000;2435
279.560;70.000;83.000;26.000;2492
279.600;70.000;83.000;28.000;2449
279.640;70.000;83.000;28.000;2411
279.680;70.000;83.000;28.000;2373
279.720;70.000;83.000;28.000;2308
279.760;70.000;83.000;28.000;2382
279.800;70.000;83.000;28.000;2250
279.840;70.000;83.000;28.000;2182
279.880;70.000;83.000;29.000;2182
279.920;70.000;83.000;29.000;2183
279.960;70.000;83.000;29.000;2093
280.000;70.000;83.000;28.000;2112
280.040;70.000;83.000;28.000;1913
280.080;70.000;83.000;25.000;1812
280.120;70.000;83.000;25.000;1846
280.160;70.000;83.000;25.000;1823
280.200;70.000;83.000;23.000;1745
280.240;70.000;83.000;23.000;1763
280.280;70.000;83.000;21.000;1677
280.320;70.000;83.000;21.000;1698
280.360;70.000;83.000;21.000;1739
280.400;70.000;83.000;21.000;1799
280.440;70.000;83.000;21.000;1794
280.480;70.000;83.000;20.000;1856
280.520;70.000;83.000;20.000;1977
280.560;70.000;83.000;20.000;1985
280.600;70.000;83.000;19.000;2110
280.640;70.000;83.000;19.000;2277
280.680;70.000;83.000;21.000;2331
280.720;70.000;83.000;21.000;2371
280.760;70.000;83.000;21.000;2541
280.800;70.000;83.000;23.000;2564
280.840;70.000;83.000;23.000;2615
280.880;70.000;83.000;23.000;2609
280.920;70.000;83.000;26.000;2525
280.960;70.000;83.000;26.000;2511
281.000;70.000;83.000;29.000;2450
281.040;70.000;83.000;29.000;2459
281.080;70.000;83.000;29.000;2402
281.120;70.000;83.000;30.000;2362
281.160;70.000;83.000;30.000;2307
281.200;70.000;83.000;29.000;2305
281.240;70.000;83.000;29.000;2289
281.280;69.000;83.000;29.000;2183
281.320;70.000;83.000;28.000;2153
